"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"GOTERM_BP_DIRECT","synapse maturation","14","1857","22","13832","6.69e-7","5.91e-5","4.74","3.25e-3","5.74e-5","6.55e-8","ENSMUSG00000062209,ENSMUSG00000030683,ENSMUSG00000004892,ENSMUSG00000038738,ENSMUSG00000058153,ENSMUSG00000022340,ENSMUSG00000027676,ENSMUSG00000028565,ENSMUSG00000000632,ENSMUSG00000063887,ENSMUSG00000040972,ENSMUSG00000029228,ENSMUSG00000024109,ENSMUSG00000052516"
"GOTERM_BP_DIRECT","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","19","1857","39","13832","6.89e-7","5.98e-5","3.63","3.34e-3","5.80e-5","1.16e-7","ENSMUSG00000015968,ENSMUSG00000049044,ENSMUSG00000040009,ENSMUSG00000000394,ENSMUSG00000028747,ENSMUSG00000029778,ENSMUSG00000025946,ENSMUSG00000039097,ENSMUSG00000044288,ENSMUSG00000020963,ENSMUSG00000021536,ENSMUSG00000068696,ENSMUSG00000032528,ENSMUSG00000036353,ENSMUSG00000030406,ENSMUSG00000031748,ENSMUSG00000057614,ENSMUSG00000032259,ENSMUSG00000018634"
"GOTERM_BP_DIRECT","regulation of presynapse assembly","17","1857","32","13832","7.42e-7","6.33e-5","3.96","3.60e-3","6.14e-5","1.06e-7","ENSMUSG00000052372,ENSMUSG00000034912,ENSMUSG00000059203,ENSMUSG00000008153,ENSMUSG00000059146,ENSMUSG00000042846,ENSMUSG00000048304,ENSMUSG00000043557,ENSMUSG00000024109,ENSMUSG00000071424,ENSMUSG00000025889,ENSMUSG00000036790,ENSMUSG00000062991,ENSMUSG00000060780,ENSMUSG00000075478,ENSMUSG00000035653,ENSMUSG00000035513"
"GOTERM_BP_DIRECT","response to amphetamine","17","1857","33","13832","1.26e-6","1.06e-4","3.84","6.11e-3","1.03e-4","1.92e-7","ENSMUSG00000025094,ENSMUSG00000061718,ENSMUSG00000049583,ENSMUSG00000059003,ENSMUSG00000049112,ENSMUSG00000024524,ENSMUSG00000022489,ENSMUSG00000023017,ENSMUSG00000021478,ENSMUSG00000026959,ENSMUSG00000019775,ENSMUSG00000020599,ENSMUSG00000024935,ENSMUSG00000038530,ENSMUSG00000002459,ENSMUSG00000050541,ENSMUSG00000032259"
"GOTERM_BP_DIRECT","calcium ion import across plasma membrane","12","1857","17","13832","1.40e-6","1.15e-4","5.26","6.79e-3","1.12e-4","1.07e-7","ENSMUSG00000079157,ENSMUSG00000054640,ENSMUSG00000041771,ENSMUSG00000079055,ENSMUSG00000004110,ENSMUSG00000009292,ENSMUSG00000051331,ENSMUSG00000015968,ENSMUSG00000014158,ENSMUSG00000018507,ENSMUSG00000004113,ENSMUSG00000037996"
"GOTERM_BP_DIRECT","cilium movement","23","1857","57","13832","1.78e-6","1.44e-4","3.01","8.59e-3","1.39e-4","4.11e-7","ENSMUSG00000056752,ENSMUSG00000061802,ENSMUSG00000052273,ENSMUSG00000028294,ENSMUSG00000059854,ENSMUSG00000042707,ENSMUSG00000048794,ENSMUSG00000027676,ENSMUSG00000022262,ENSMUSG00000022375,ENSMUSG00000022783,ENSMUSG00000030708,ENSMUSG00000018581,ENSMUSG00000038011,ENSMUSG00000039552,ENSMUSG00000035394,ENSMUSG00000010044,ENSMUSG00000037101,ENSMUSG00000047021,ENSMUSG00000039543,ENSMUSG00000052861,ENSMUSG00000035984,ENSMUSG00000046192"
"GOTERM_BP_DIRECT","presynaptic modulation of chemical synaptic transmission","21","1857","49","13832","1.86e-6","1.48e-4","3.19","9.00e-3","1.44e-4","3.90e-7","ENSMUSG00000034997,ENSMUSG00000023192,ENSMUSG00000027950,ENSMUSG00000024798,ENSMUSG00000024897,ENSMUSG00000020431,ENSMUSG00000045613,ENSMUSG00000045038,ENSMUSG00000021478,ENSMUSG00000021721,ENSMUSG00000030519,ENSMUSG00000000766,ENSMUSG00000031618,ENSMUSG00000038665,ENSMUSG00000039579,ENSMUSG00000030525,ENSMUSG00000056755,ENSMUSG00000066392,ENSMUSG00000050965,ENSMUSG00000052889,ENSMUSG00000032259"
"GOTERM_BP_DIRECT","long-term memory","19","1857","42","13832","2.62e-6","2.02e-4","3.37","1.26e-2","1.96e-4","5.03e-7","ENSMUSG00000027273,ENSMUSG00000030043,ENSMUSG00000038738,ENSMUSG00000029053,ENSMUSG00000028222,ENSMUSG00000070570,ENSMUSG00000045903,ENSMUSG00000061762,ENSMUSG00000022376,ENSMUSG00000020431,ENSMUSG00000046447,ENSMUSG00000026959,ENSMUSG00000020524,ENSMUSG00000042453,ENSMUSG00000022602,ENSMUSG00000041552,ENSMUSG00000039652,ENSMUSG00000038128,ENSMUSG00000032259"
"GOTERM_BP_DIRECT","adenylate cyclase-activating G protein-coupled receptor signaling pathway","30","1857","89","13832","2.62e-6","2.02e-4","2.51","1.27e-2","1.96e-4","7.96e-7","ENSMUSG00000030043,ENSMUSG00000049044,ENSMUSG00000061762,ENSMUSG00000000394,ENSMUSG00000025855,ENSMUSG00000024524,ENSMUSG00000040125,ENSMUSG00000022840,ENSMUSG00000029778,ENSMUSG00000047415,ENSMUSG00000021478,ENSMUSG00000044288,ENSMUSG00000020963,ENSMUSG00000047259,ENSMUSG00000015243,ENSMUSG00000021536,ENSMUSG00000023918,ENSMUSG00000032528,ENSMUSG00000030406,ENSMUSG00000053647,ENSMUSG00000018634,ENSMUSG00000005892,ENSMUSG00000037605,ENSMUSG00000057455,ENSMUSG00000022376,ENSMUSG00000020431,ENSMUSG00000041468,ENSMUSG00000035283,ENSMUSG00000007480,ENSMUSG00000039106"
"GOTERM_BP_DIRECT","visual learning","25","1857","67","13832","2.91e-6","2.21e-4","2.78","1.40e-2","2.14e-4","7.61e-7","ENSMUSG00000040907,ENSMUSG00000004110,ENSMUSG00000059003,ENSMUSG00000027950,ENSMUSG00000022489,ENSMUSG00000021478,ENSMUSG00000027737,ENSMUSG00000030329,ENSMUSG00000036564,ENSMUSG00000018634,ENSMUSG00000032532,ENSMUSG00000005672,ENSMUSG00000061718,ENSMUSG00000051331,ENSMUSG00000007097,ENSMUSG00000033063,ENSMUSG00000040136,ENSMUSG00000046876,ENSMUSG00000026959,ENSMUSG00000019890,ENSMUSG00000044071,ENSMUSG00000050541,ENSMUSG00000050321,ENSMUSG00000032259,ENSMUSG00000031302"
"GOTERM_BP_DIRECT","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger","12","1857","18","13832","3.17e-6","2.37e-4","4.97","1.53e-2","2.30e-4","2.81e-7","ENSMUSG00000021478,ENSMUSG00000034997,ENSMUSG00000024659,ENSMUSG00000032773,ENSMUSG00000021721,ENSMUSG00000046159,ENSMUSG00000041380,ENSMUSG00000032528,ENSMUSG00000039106,ENSMUSG00000024798,ENSMUSG00000028747,ENSMUSG00000045613"
"GOTERM_BP_DIRECT","adult locomotory behavior","23","1857","59","13832","3.49e-6","2.57e-4","2.90","1.68e-2","2.49e-4","8.52e-7","ENSMUSG00000030683,ENSMUSG00000023192,ENSMUSG00000040907,ENSMUSG00000030077,ENSMUSG00000007097,ENSMUSG00000058153,ENSMUSG00000025551,ENSMUSG00000040537,ENSMUSG00000000632,ENSMUSG00000062444,ENSMUSG00000002771,ENSMUSG00000040389,ENSMUSG00000027568,ENSMUSG00000042105,ENSMUSG00000046876,ENSMUSG00000026959,ENSMUSG00000022523,ENSMUSG00000025889,ENSMUSG00000020963,ENSMUSG00000020644,ENSMUSG00000037370,ENSMUSG00000023826,ENSMUSG00000037541"
"GOTERM_BP_DIRECT","protein localization to synapse","14","1857","25","13832","4.72e-6","3.42e-4","4.17","2.27e-2","3.32e-4","6.14e-7","ENSMUSG00000079550,ENSMUSG00000038738,ENSMUSG00000052572,ENSMUSG00000063887,ENSMUSG00000003279,ENSMUSG00000061601,ENSMUSG00000024109,ENSMUSG00000020886,ENSMUSG00000042453,ENSMUSG00000038486,ENSMUSG00000060780,ENSMUSG00000020704,ENSMUSG00000066392,ENSMUSG00000032589"
"GOTERM_BP_DIRECT","regulation of membrane depolarization","10","1857","13","13832","5.94e-6","4.25e-4","5.73","2.85e-2","4.12e-4","3.61e-7","ENSMUSG00000022523,ENSMUSG00000028051,ENSMUSG00000027748,ENSMUSG00000053819,ENSMUSG00000035773,ENSMUSG00000024589,ENSMUSG00000032338,ENSMUSG00000020331,ENSMUSG00000027568,ENSMUSG00000021730"
"GOTERM_BP_DIRECT","maintenance of postsynaptic density structure","12","1857","19","13832","6.61e-6","4.65e-4","4.70","3.16e-2","4.51e-4","6.69e-7","ENSMUSG00000053580,ENSMUSG00000020886,ENSMUSG00000028804,ENSMUSG00000038738,ENSMUSG00000030020,ENSMUSG00000052572,ENSMUSG00000037541,ENSMUSG00000022240,ENSMUSG00000037126,ENSMUSG00000053825,ENSMUSG00000040003,ENSMUSG00000003279"
"GOTERM_BP_DIRECT","locomotion","11","1857","16","13832","6.84e-6","4.75e-4","5.12","3.27e-2","4.61e-4","5.67e-7","ENSMUSG00000004031,ENSMUSG00000040907,ENSMUSG00000025318,ENSMUSG00000007097,ENSMUSG00000032360,ENSMUSG00000059003,ENSMUSG00000075478,ENSMUSG00000019194,ENSMUSG00000027676,ENSMUSG00000022055,ENSMUSG00000030302"
"GOTERM_BP_DIRECT","potassium ion import across plasma membrane","17","1857","37","13832","8.19e-6","5.61e-4","3.42","3.90e-2","5.44e-4","1.53e-6","ENSMUSG00000040907,ENSMUSG00000042529,ENSMUSG00000079436,ENSMUSG00000007097,ENSMUSG00000041329,ENSMUSG00000020331,ENSMUSG00000040136,ENSMUSG00000040896,ENSMUSG00000043301,ENSMUSG00000017740,ENSMUSG00000026824,ENSMUSG00000096146,ENSMUSG00000039672,ENSMUSG00000038026,ENSMUSG00000036760,ENSMUSG00000030249,ENSMUSG00000032338"
"GOTERM_BP_DIRECT","calcium-mediated signaling","27","1857","80","13832","8.97e-6","6.06e-4","2.51","4.27e-2","5.88e-4","2.72e-6","ENSMUSG00000040907,ENSMUSG00000022180,ENSMUSG00000015968,ENSMUSG00000019828,ENSMUSG00000059003,ENSMUSG00000056073,ENSMUSG00000001985,ENSMUSG00000002771,ENSMUSG00000020123,ENSMUSG00000021313,ENSMUSG00000021478,ENSMUSG00000020524,ENSMUSG00000009292,ENSMUSG00000001986,ENSMUSG00000030209,ENSMUSG00000035773,ENSMUSG00000032503,ENSMUSG00000057378,ENSMUSG00000033981,ENSMUSG00000027584,ENSMUSG00000030592,ENSMUSG00000061578,ENSMUSG00000026959,ENSMUSG00000046159,ENSMUSG00000022935,ENSMUSG00000036353,ENSMUSG00000051359"
"GOTERM_BP_DIRECT","axonogenesis","33","1857","109","13832","9.88e-6","6.58e-4","2.26","4.69e-2","6.38e-4","3.50e-6","ENSMUSG00000006651,ENSMUSG00000048251,ENSMUSG00000053024,ENSMUSG00000027797,ENSMUSG00000042766,ENSMUSG00000043811,ENSMUSG00000044667,ENSMUSG00000069601,ENSMUSG00000035390,ENSMUSG00000018411,ENSMUSG00000017167,ENSMUSG00000063063,ENSMUSG00000025959,ENSMUSG00000075478,ENSMUSG00000033419,ENSMUSG00000015222,ENSMUSG00000035513,ENSMUSG00000032532,ENSMUSG00000005871,ENSMUSG00000033585,ENSMUSG00000026131,ENSMUSG00000025020,ENSMUSG00000021066,ENSMUSG00000048304,ENSMUSG00000020431,ENSMUSG00000021983,ENSMUSG00000041362,ENSMUSG00000042035,ENSMUSG00000036790,ENSMUSG00000031840,ENSMUSG00000032259,ENSMUSG00000059857,ENSMUSG00000011751"
"GOTERM_BP_DIRECT","positive regulation of neurotransmitter secretion","9","1857","11","13832","1.17e-5","7.70e-4","6.09","5.54e-2","7.47e-4","5.93e-7","ENSMUSG00000034799,ENSMUSG00000025889,ENSMUSG00000030806,ENSMUSG00000007207,ENSMUSG00000039478,ENSMUSG00000047507,ENSMUSG00000004113,ENSMUSG00000045967,ENSMUSG00000053647"
"GOTERM_BP_DIRECT","neuromuscular process controlling balance","23","1857","63","13832","1.20e-5","7.76e-4","2.72","5.66e-2","7.53e-4","3.24e-6","ENSMUSG00000015829,ENSMUSG00000033565,ENSMUSG00000040907,ENSMUSG00000057897,ENSMUSG00000038738,ENSMUSG00000005360,ENSMUSG00000028341,ENSMUSG00000022055,ENSMUSG00000008658,ENSMUSG00000022840,ENSMUSG00000024109,ENSMUSG00000018012,ENSMUSG00000020886,ENSMUSG00000017167,ENSMUSG00000043850,ENSMUSG00000025318,ENSMUSG00000020734,ENSMUSG00000063142,ENSMUSG00000022208,ENSMUSG00000068696,ENSMUSG00000030302,ENSMUSG00000015134,ENSMUSG00000017631"
"GOTERM_BP_DIRECT","regulation of long-term neuronal synaptic plasticity","14","1857","27","13832","1.40e-5","8.96e-4","3.86","6.58e-2","8.69e-4","2.12e-6","ENSMUSG00000057897,ENSMUSG00000031144,ENSMUSG00000049583,ENSMUSG00000059003,ENSMUSG00000056073,ENSMUSG00000041670,ENSMUSG00000026959,ENSMUSG00000025889,ENSMUSG00000020886,ENSMUSG00000022415,ENSMUSG00000022935,ENSMUSG00000030209,ENSMUSG00000050321,ENSMUSG00000032259"
"GOTERM_BP_DIRECT","regulation of NMDA receptor activity","10","1857","14","13832","1.47e-5","9.25e-4","5.32","6.87e-2","8.97e-4","1.11e-6","ENSMUSG00000032356,ENSMUSG00000020886,ENSMUSG00000042453,ENSMUSG00000000766,ENSMUSG00000029608,ENSMUSG00000059003,ENSMUSG00000021708,ENSMUSG00000063887,ENSMUSG00000024873,ENSMUSG00000031302"
"GOTERM_BP_DIRECT","negative regulation of insulin secretion","16","1857","35","13832","1.79e-5","1.12e-3","3.41","8.34e-2","1.08e-3","3.39e-6","ENSMUSG00000029361,ENSMUSG00000021194,ENSMUSG00000040009,ENSMUSG00000026834,ENSMUSG00000029524,ENSMUSG00000040136,ENSMUSG00000043301,ENSMUSG00000039860,ENSMUSG00000037362,ENSMUSG00000023826,ENSMUSG00000096146,ENSMUSG00000022829,ENSMUSG00000037035,ENSMUSG00000031748,ENSMUSG00000032259,ENSMUSG00000054459"
"GOTERM_BP_DIRECT","startle response","13","1857","24","13832","1.86e-5","1.14e-3","4.03","8.64e-2","1.11e-3","2.60e-6","ENSMUSG00000033676,ENSMUSG00000060924,ENSMUSG00000058248,ENSMUSG00000059003,ENSMUSG00000002771,ENSMUSG00000047976,ENSMUSG00000026959,ENSMUSG00000023826,ENSMUSG00000062372,ENSMUSG00000030209,ENSMUSG00000001988,ENSMUSG00000032259,ENSMUSG00000052613"
"GOTERM_BP_DIRECT","synaptic signaling via neuropeptide","8","1857","9","13832","2.18e-5","1.32e-3","6.62","1.00e-1","1.28e-3","8.26e-7","ENSMUSG00000032532,ENSMUSG00000071424,ENSMUSG00000037428,ENSMUSG00000041078,ENSMUSG00000019828,ENSMUSG00000029819,ENSMUSG00000028004,ENSMUSG00000036437"
"GOTERM_BP_DIRECT","regulation of short-term neuronal synaptic plasticity","12","1857","21","13832","2.38e-5","1.43e-3","4.26","1.09e-1","1.39e-3","3.00e-6","ENSMUSG00000026904,ENSMUSG00000034799,ENSMUSG00000040907,ENSMUSG00000031144,ENSMUSG00000022415,ENSMUSG00000022935,ENSMUSG00000056073,ENSMUSG00000022494,ENSMUSG00000053930,ENSMUSG00000046182,ENSMUSG00000031840,ENSMUSG00000037217"
"GOTERM_BP_DIRECT","sensory perception of sound","37","1857","134","13832","2.50e-5","1.48e-3","2.06","1.14e-1","1.44e-3","1.00e-5","ENSMUSG00000056258,ENSMUSG00000005360,ENSMUSG00000015968,ENSMUSG00000012819,ENSMUSG00000027950,ENSMUSG00000006711,ENSMUSG00000042842,ENSMUSG00000043850,ENSMUSG00000037370,ENSMUSG00000106379,ENSMUSG00000021779,ENSMUSG00000062252,ENSMUSG00000063142,ENSMUSG00000062372,ENSMUSG00000026609,ENSMUSG00000042064,ENSMUSG00000020704,ENSMUSG00000052512,ENSMUSG00000038248,ENSMUSG00000030302,ENSMUSG00000036006,ENSMUSG00000056755,ENSMUSG00000052613,ENSMUSG00000050875,ENSMUSG00000037705,ENSMUSG00000063919,ENSMUSG00000028033,ENSMUSG00000028631,ENSMUSG00000029503,ENSMUSG00000040055,ENSMUSG00000074818,ENSMUSG00000046352,ENSMUSG00000039488,ENSMUSG00000019935,ENSMUSG00000031028,ENSMUSG00000016346,ENSMUSG00000011751"
"GOTERM_BP_DIRECT","behavioral fear response","18","1857","44","13832","2.59e-5","1.52e-3","3.05","1.18e-1","1.47e-3","5.88e-6","ENSMUSG00000028351,ENSMUSG00000023192,ENSMUSG00000004110,ENSMUSG00000048240,ENSMUSG00000007097,ENSMUSG00000055078,ENSMUSG00000056073,ENSMUSG00000026344,ENSMUSG00000028004,ENSMUSG00000023017,ENSMUSG00000021478,ENSMUSG00000024935,ENSMUSG00000021721,ENSMUSG00000041380,ENSMUSG00000030209,ENSMUSG00000038255,ENSMUSG00000051401,ENSMUSG00000056755"
"GOTERM_BP_DIRECT","regulation of dopamine secretion","11","1857","18","13832","2.89e-5","1.65e-3","4.55","1.31e-1","1.60e-3","3.18e-6","ENSMUSG00000034997,ENSMUSG00000023192,ENSMUSG00000025889,ENSMUSG00000027584,ENSMUSG00000024261,ENSMUSG00000027950,ENSMUSG00000040724,ENSMUSG00000052889,ENSMUSG00000032259,ENSMUSG00000035864,ENSMUSG00000031840"
"GOTERM_BP_DIRECT","response to auditory stimulus","11","1857","18","13832","2.89e-5","1.65e-3","4.55","1.31e-1","1.60e-3","3.18e-6","ENSMUSG00000058975,ENSMUSG00000030043,ENSMUSG00000056258,ENSMUSG00000029838,ENSMUSG00000028222,ENSMUSG00000062372,ENSMUSG00000007097,ENSMUSG00000047261,ENSMUSG00000006711,ENSMUSG00000016346,ENSMUSG00000021983"
"GOTERM_BP_DIRECT","regulation of long-term synaptic depression","9","1857","12","13832","3.10e-5","1.75e-3","5.59","1.40e-1","1.70e-3","2.09e-6","ENSMUSG00000044288,ENSMUSG00000033981,ENSMUSG00000022602,ENSMUSG00000049583,ENSMUSG00000030209,ENSMUSG00000028176,ENSMUSG00000063434,ENSMUSG00000038665,ENSMUSG00000024524"
"GOTERM_BP_DIRECT","cilium movement involved in cell motility","13","1857","25","13832","3.14e-5","1.75e-3","3.87","1.41e-1","1.70e-3","4.75e-6","ENSMUSG00000056752,ENSMUSG00000052273,ENSMUSG00000057265,ENSMUSG00000049571,ENSMUSG00000024175,ENSMUSG00000022262,ENSMUSG00000028845,ENSMUSG00000018581,ENSMUSG00000043020,ENSMUSG00000038011,ENSMUSG00000039552,ENSMUSG00000039179,ENSMUSG00000052861"
"GOTERM_BP_DIRECT","response to morphine","10","1857","15","13832","3.23e-5","1.78e-3","4.97","1.45e-1","1.73e-3","2.93e-6","ENSMUSG00000033676,ENSMUSG00000045038,ENSMUSG00000026959,ENSMUSG00000024935,ENSMUSG00000020524,ENSMUSG00000061718,ENSMUSG00000049583,ENSMUSG00000050541,ENSMUSG00000032259,ENSMUSG00000036437"
"GOTERM_BP_DIRECT","regulation of synaptic vesicle exocytosis","19","1857","49","13832","3.37e-5","1.84e-3","2.89","1.51e-1","1.79e-3","8.31e-6","ENSMUSG00000004110,ENSMUSG00000058248,ENSMUSG00000042816,ENSMUSG00000053025,ENSMUSG00000051111,ENSMUSG00000032482,ENSMUSG00000004961,ENSMUSG00000029503,ENSMUSG00000041670,ENSMUSG00000029819,ENSMUSG00000022829,ENSMUSG00000053825,ENSMUSG00000017412,ENSMUSG00000050965,ENSMUSG00000052889,ENSMUSG00000031840,ENSMUSG00000035864,ENSMUSG00000036437,ENSMUSG00000037217"
"GOTERM_BP_DIRECT","monoatomic cation transmembrane transport","19","1857","50","13832","4.61e-5","2.49e-3","2.83","2.01e-1","2.42e-3","1.17e-5","ENSMUSG00000033981,ENSMUSG00000052387,ENSMUSG00000007097,ENSMUSG00000059003,ENSMUSG00000004655,ENSMUSG00000002771,ENSMUSG00000009246,ENSMUSG00000029503,ENSMUSG00000005950,ENSMUSG00000026959,ENSMUSG00000043301,ENSMUSG00000022935,ENSMUSG00000020734,ENSMUSG00000030209,ENSMUSG00000039579,ENSMUSG00000030249,ENSMUSG00000034145,ENSMUSG00000050640,ENSMUSG00000050822"
"GOTERM_BP_DIRECT","vocalization behavior","11","1857","19","13832","5.37e-5","2.84e-3","4.31","2.30e-1","2.76e-3","6.64e-6","ENSMUSG00000028351,ENSMUSG00000024109,ENSMUSG00000021721,ENSMUSG00000020886,ENSMUSG00000038738,ENSMUSG00000032297,ENSMUSG00000075478,ENSMUSG00000037541,ENSMUSG00000066392,ENSMUSG00000031302,ENSMUSG00000027568"
"GOTERM_BP_DIRECT","cellular response to calcium ion","25","1857","78","13832","5.38e-5","2.84e-3","2.39","2.30e-1","2.76e-3","1.76e-5","ENSMUSG00000032564,ENSMUSG00000056258,ENSMUSG00000005583,ENSMUSG00000028785,ENSMUSG00000063887,ENSMUSG00000024109,ENSMUSG00000024008,ENSMUSG00000009292,ENSMUSG00000037035,ENSMUSG00000030249,ENSMUSG00000030865,ENSMUSG00000039478,ENSMUSG00000057378,ENSMUSG00000058248,ENSMUSG00000030592,ENSMUSG00000027544,ENSMUSG00000022212,ENSMUSG00000022376,ENSMUSG00000020431,ENSMUSG00000029602,ENSMUSG00000028518,ENSMUSG00000038255,ENSMUSG00000034796,ENSMUSG00000016346,ENSMUSG00000035864"
"GOTERM_BP_DIRECT","hippocampus development","26","1857","83","13832","5.63e-5","2.94e-3","2.33","2.39e-1","2.85e-3","1.90e-5","ENSMUSG00000031398,ENSMUSG00000004892,ENSMUSG00000028341,ENSMUSG00000041911,ENSMUSG00000048895,ENSMUSG00000090071,ENSMUSG00000047976,ENSMUSG00000021478,ENSMUSG00000001227,ENSMUSG00000020647,ENSMUSG00000047013,ENSMUSG00000037771,ENSMUSG00000032036,ENSMUSG00000029245,ENSMUSG00000055471,ENSMUSG00000031285,ENSMUSG00000028078,ENSMUSG00000026872,ENSMUSG00000022055,ENSMUSG00000063659,ENSMUSG00000028613,ENSMUSG00000028519,ENSMUSG00000042453,ENSMUSG00000001911,ENSMUSG00000039106,ENSMUSG00000016346"
"GOTERM_BP_DIRECT","calcium ion transmembrane import into cytosol","8","1857","10","13832","6.41e-5","3.28e-3","5.96","2.68e-1","3.18e-3","3.64e-6","ENSMUSG00000026959,ENSMUSG00000021313,ENSMUSG00000009292,ENSMUSG00000020734,ENSMUSG00000051331,ENSMUSG00000030209,ENSMUSG00000059003,ENSMUSG00000002771"
"GOTERM_BP_DIRECT","postsynaptic density assembly","8","1857","10","13832","6.41e-5","3.28e-3","5.96","2.68e-1","3.18e-3","3.64e-6","ENSMUSG00000024109,ENSMUSG00000028804,ENSMUSG00000042453,ENSMUSG00000025582,ENSMUSG00000059146,ENSMUSG00000049630,ENSMUSG00000048304,ENSMUSG00000066392"
"GOTERM_BP_DIRECT","synaptic vesicle priming","12","1857","23","13832","7.05e-5","3.49e-3","3.89","2.90e-1","3.39e-3","1.06e-5","ENSMUSG00000041670,ENSMUSG00000027273,ENSMUSG00000034799,ENSMUSG00000062151,ENSMUSG00000025889,ENSMUSG00000062372,ENSMUSG00000038486,ENSMUSG00000029608,ENSMUSG00000026797,ENSMUSG00000054423,ENSMUSG00000040640,ENSMUSG00000022973"
"GOTERM_BP_DIRECT","behavioral response to cocaine","12","1857","23","13832","7.05e-5","3.49e-3","3.89","2.90e-1","3.39e-3","1.06e-5","ENSMUSG00000021478,ENSMUSG00000034997,ENSMUSG00000029166,ENSMUSG00000023192,ENSMUSG00000025889,ENSMUSG00000061718,ENSMUSG00000027584,ENSMUSG00000029361,ENSMUSG00000025905,ENSMUSG00000050541,ENSMUSG00000032259,ENSMUSG00000018634"
"GOTERM_BP_DIRECT","negative regulation of synaptic transmission, glutamatergic","9","1857","13","13832","7.11e-5","3.49e-3","5.16","2.92e-1","3.39e-3","5.97e-6","ENSMUSG00000034997,ENSMUSG00000023192,ENSMUSG00000022935,ENSMUSG00000023826,ENSMUSG00000056073,ENSMUSG00000042429,ENSMUSG00000028004,ENSMUSG00000001985,ENSMUSG00000032259"
"GOTERM_BP_DIRECT","regulation of synaptic vesicle priming","9","1857","13","13832","7.11e-5","3.49e-3","5.16","2.92e-1","3.39e-3","5.97e-6","ENSMUSG00000034799,ENSMUSG00000035390,ENSMUSG00000031144,ENSMUSG00000030806,ENSMUSG00000007021,ENSMUSG00000026797,ENSMUSG00000007207,ENSMUSG00000027438,ENSMUSG00000031840"
"GOTERM_BP_DIRECT","regulation of heart contraction","13","1857","27","13832","8.09e-5","3.93e-3","3.59","3.25e-1","3.82e-3","1.41e-5","ENSMUSG00000058756,ENSMUSG00000051331,ENSMUSG00000007097,ENSMUSG00000025221,ENSMUSG00000060882,ENSMUSG00000004113,ENSMUSG00000045613,ENSMUSG00000040896,ENSMUSG00000053519,ENSMUSG00000021779,ENSMUSG00000035283,ENSMUSG00000031748,ENSMUSG00000032338"
"GOTERM_BP_DIRECT","negative chemotaxis","16","1857","40","13832","1.15e-4","5.53e-3","2.98","4.28e-1","5.36e-3","2.71e-5","ENSMUSG00000028780,ENSMUSG00000031398,ENSMUSG00000028883,ENSMUSG00000027200,ENSMUSG00000025020,ENSMUSG00000063531,ENSMUSG00000029765,ENSMUSG00000043811,ENSMUSG00000047414,ENSMUSG00000000627,ENSMUSG00000025207,ENSMUSG00000025856,ENSMUSG00000001227,ENSMUSG00000038264,ENSMUSG00000045287,ENSMUSG00000038777"
"GOTERM_BP_DIRECT","exploration behavior","14","1857","32","13832","1.26e-4","5.96e-3","3.26","4.59e-1","5.79e-3","2.59e-5","ENSMUSG00000033676,ENSMUSG00000028351,ENSMUSG00000030077,ENSMUSG00000021721,ENSMUSG00000025318,ENSMUSG00000068122,ENSMUSG00000060780,ENSMUSG00000035131,ENSMUSG00000037541,ENSMUSG00000030854,ENSMUSG00000030226,ENSMUSG00000016346,ENSMUSG00000050875,ENSMUSG00000018634"
"GOTERM_BP_DIRECT","postsynaptic modulation of chemical synaptic transmission","14","1857","32","13832","1.26e-4","5.96e-3","3.26","4.59e-1","5.79e-3","2.59e-5","ENSMUSG00000032356,ENSMUSG00000032773,ENSMUSG00000032024,ENSMUSG00000051177,ENSMUSG00000003974,ENSMUSG00000063434,ENSMUSG00000022055,ENSMUSG00000021478,ENSMUSG00000024935,ENSMUSG00000031748,ENSMUSG00000021708,ENSMUSG00000038128,ENSMUSG00000032259,ENSMUSG00000034336"
"GOTERM_BP_DIRECT","inhibitory postsynaptic potential","9","1857","14","13832","1.46e-4","6.77e-3","4.79","5.09e-1","6.57e-3","1.47e-5","ENSMUSG00000033676,ENSMUSG00000073805,ENSMUSG00000022935,ENSMUSG00000035283,ENSMUSG00000056073,ENSMUSG00000045903,ENSMUSG00000066607,ENSMUSG00000035864,ENSMUSG00000031302"
"GOTERM_BP_DIRECT","conditioned place preference","9","1857","14","13832","1.46e-4","6.77e-3","4.79","5.09e-1","6.57e-3","1.47e-5","ENSMUSG00000024935,ENSMUSG00000033981,ENSMUSG00000060924,ENSMUSG00000020524,ENSMUSG00000027584,ENSMUSG00000049583,ENSMUSG00000038453,ENSMUSG00000025905,ENSMUSG00000027568"
