"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"GOTERM_CC_DIRECT","cytoskeleton","117","1885","710","14032","1.26e-2","8.68e-2","1.23","1.00e+0","7.69e-2","1.00e-2","ENSMUSG00000058672,ENSMUSG00000020181,ENSMUSG00000020061,ENSMUSG00000042766,ENSMUSG00000018012,ENSMUSG00000021798,ENSMUSG00000021314,ENSMUSG00000024426,ENSMUSG00000035390,ENSMUSG00000018411,ENSMUSG00000069601,ENSMUSG00000063063,ENSMUSG00000035394,ENSMUSG00000036006,ENSMUSG00000034467,ENSMUSG00000037217,ENSMUSG00000005871,ENSMUSG00000036913,ENSMUSG00000026430,ENSMUSG00000027886,ENSMUSG00000022076,ENSMUSG00000022353,ENSMUSG00000041263,ENSMUSG00000072214,ENSMUSG00000054889,ENSMUSG00000025909,ENSMUSG00000064280,ENSMUSG00000032556,ENSMUSG00000034336,ENSMUSG00000019359,ENSMUSG00000011751,ENSMUSG00000030000,ENSMUSG00000028441,ENSMUSG00000056155,ENSMUSG00000014837,ENSMUSG00000022861,ENSMUSG00000041773,ENSMUSG00000063646,ENSMUSG00000071550,ENSMUSG00000042064,ENSMUSG00000089996,ENSMUSG00000052512,ENSMUSG00000031972,ENSMUSG00000057897,ENSMUSG00000009418,ENSMUSG00000029361,ENSMUSG00000029121,ENSMUSG00000026131,ENSMUSG00000053693,ENSMUSG00000022055,ENSMUSG00000027867,ENSMUSG00000020034,ENSMUSG00000041642,ENSMUSG00000022456,ENSMUSG00000027624,ENSMUSG00000041362,ENSMUSG00000044072,ENSMUSG00000014602,ENSMUSG00000033900,ENSMUSG00000074657,ENSMUSG00000059439,ENSMUSG00000038756,ENSMUSG00000006476,ENSMUSG00000021071,ENSMUSG00000049122,ENSMUSG00000027692,ENSMUSG00000048794,ENSMUSG00000063146,ENSMUSG00000040389,ENSMUSG00000024500,ENSMUSG00000045038,ENSMUSG00000040265,ENSMUSG00000022602,ENSMUSG00000020668,ENSMUSG00000072663,ENSMUSG00000016150,ENSMUSG00000031438,ENSMUSG00000015222,ENSMUSG00000050357,ENSMUSG00000032489,ENSMUSG00000004187,ENSMUSG00000023484,ENSMUSG00000089768,ENSMUSG00000027602,ENSMUSG00000022037,ENSMUSG00000020135,ENSMUSG00000045664,ENSMUSG00000038453,ENSMUSG00000033209,ENSMUSG00000027273,ENSMUSG00000067889,ENSMUSG00000033392,ENSMUSG00000040640,ENSMUSG00000022783,ENSMUSG00000038170,ENSMUSG00000021699,ENSMUSG00000062591,ENSMUSG00000000915,ENSMUSG00000046585,ENSMUSG00000030209,ENSMUSG00000035852,ENSMUSG00000053647,ENSMUSG00000032589,ENSMUSG00000054855,ENSMUSG00000029166,ENSMUSG00000041609,ENSMUSG00000029442,ENSMUSG00000028078,ENSMUSG00000041729,ENSMUSG00000029449,ENSMUSG00000028758,ENSMUSG00000025006,ENSMUSG00000040990,ENSMUSG00000025889,ENSMUSG00000057738,ENSMUSG00000036533,ENSMUSG00000030554"
"GOTERM_CC_DIRECT","postsynaptic specialization","7","1885","16","14032","1.40e-2","9.53e-2","3.26","1.00e+0","8.45e-2","2.94e-3","ENSMUSG00000042388,ENSMUSG00000073805,ENSMUSG00000047495,ENSMUSG00000025656,ENSMUSG00000066607,ENSMUSG00000053825,ENSMUSG00000003279"
"GOTERM_CC_DIRECT","cilium","72","1885","411","14032","1.41e-2","9.53e-2","1.30","1.00e+0","8.45e-2","1.03e-2","ENSMUSG00000037738,ENSMUSG00000058672,ENSMUSG00000048794,ENSMUSG00000028028,ENSMUSG00000022883,ENSMUSG00000028747,ENSMUSG00000022840,ENSMUSG00000078161,ENSMUSG00000021478,ENSMUSG00000030708,ENSMUSG00000021557,ENSMUSG00000026649,ENSMUSG00000039552,ENSMUSG00000072663,ENSMUSG00000035394,ENSMUSG00000030302,ENSMUSG00000015222,ENSMUSG00000037259,ENSMUSG00000028294,ENSMUSG00000059854,ENSMUSG00000051331,ENSMUSG00000053111,ENSMUSG00000041986,ENSMUSG00000004347,ENSMUSG00000040536,ENSMUSG00000026679,ENSMUSG00000044933,ENSMUSG00000007655,ENSMUSG00000024659,ENSMUSG00000018581,ENSMUSG00000073102,ENSMUSG00000052302,ENSMUSG00000036598,ENSMUSG00000039543,ENSMUSG00000052861,ENSMUSG00000032514,ENSMUSG00000031028,ENSMUSG00000035984,ENSMUSG00000075569,ENSMUSG00000046192,ENSMUSG00000053161,ENSMUSG00000042707,ENSMUSG00000027676,ENSMUSG00000042429,ENSMUSG00000029419,ENSMUSG00000028004,ENSMUSG00000024524,ENSMUSG00000040003,ENSMUSG00000045613,ENSMUSG00000021699,ENSMUSG00000062591,ENSMUSG00000046585,ENSMUSG00000071398,ENSMUSG00000030209,ENSMUSG00000071550,ENSMUSG00000068696,ENSMUSG00000014158,ENSMUSG00000031932,ENSMUSG00000051343,ENSMUSG00000035179,ENSMUSG00000035773,ENSMUSG00000029442,ENSMUSG00000032057,ENSMUSG00000022375,ENSMUSG00000063455,ENSMUSG00000024798,ENSMUSG00000028758,ENSMUSG00000020598,ENSMUSG00000074818,ENSMUSG00000047021,ENSMUSG00000032259,ENSMUSG00000038756"
"GOTERM_CC_DIRECT","axonemal central apparatus","5","1885","8","14032","1.45e-2","9.71e-2","4.65","1.00e+0","8.60e-2","1.71e-3","ENSMUSG00000059854,ENSMUSG00000047021,ENSMUSG00000039543,ENSMUSG00000027867,ENSMUSG00000022783"
"GOTERM_CC_DIRECT","paranodal junction","6","1885","12","14032","1.52e-2","1.01e-1","3.72","1.00e+0","8.94e-2","2.61e-3","ENSMUSG00000017167,ENSMUSG00000066058,ENSMUSG00000057738,ENSMUSG00000067889,ENSMUSG00000026442,ENSMUSG00000040724"
"GOTERM_CC_DIRECT","caveola","22","1885","98","14032","1.89e-2","1.25e-1","1.67","1.00e+0","1.10e-1","9.74e-3","ENSMUSG00000034997,ENSMUSG00000062209,ENSMUSG00000029361,ENSMUSG00000007097,ENSMUSG00000056155,ENSMUSG00000024112,ENSMUSG00000004655,ENSMUSG00000060882,ENSMUSG00000024650,ENSMUSG00000022376,ENSMUSG00000007655,ENSMUSG00000028613,ENSMUSG00000029778,ENSMUSG00000040896,ENSMUSG00000021478,ENSMUSG00000031808,ENSMUSG00000027748,ENSMUSG00000002944,ENSMUSG00000063142,ENSMUSG00000036353,ENSMUSG00000050541,ENSMUSG00000031841"
"GOTERM_CC_DIRECT","synaptobrevin 2-SNAP-25-syntaxin-1a complex","4","1885","5","14032","1.96e-2","1.27e-1","5.96","1.00e+0","1.12e-1","1.45e-3","ENSMUSG00000027273,ENSMUSG00000007207,ENSMUSG00000027438,ENSMUSG00000020894"
"GOTERM_CC_DIRECT","perisynaptic extracellular matrix","4","1885","5","14032","1.96e-2","1.27e-1","5.96","1.00e+0","1.12e-1","1.45e-3","ENSMUSG00000015829,ENSMUSG00000004892,ENSMUSG00000028364,ENSMUSG00000002341"
"GOTERM_CC_DIRECT","Z disc","26","1885","123","14032","2.11e-2","1.35e-1","1.57","1.00e+0","1.20e-1","1.17e-2","ENSMUSG00000049281,ENSMUSG00000054477,ENSMUSG00000007122,ENSMUSG00000015968,ENSMUSG00000026163,ENSMUSG00000000794,ENSMUSG00000032060,ENSMUSG00000028525,ENSMUSG00000021313,ENSMUSG00000021798,ENSMUSG00000069601,ENSMUSG00000051747,ENSMUSG00000030209,ENSMUSG00000061462,ENSMUSG00000057378,ENSMUSG00000054640,ENSMUSG00000051331,ENSMUSG00000029361,ENSMUSG00000030592,ENSMUSG00000026131,ENSMUSG00000026950,ENSMUSG00000064329,ENSMUSG00000053093,ENSMUSG00000022358,ENSMUSG00000057738,ENSMUSG00000030554"
"GOTERM_CC_DIRECT","gel phase of interstitial matrix","8","1885","22","14032","2.12e-2","1.35e-1","2.71","1.00e+0","1.20e-1","5.81e-3","ENSMUSG00000004892,ENSMUSG00000019929,ENSMUSG00000056222,ENSMUSG00000058297,ENSMUSG00000063765,ENSMUSG00000041559,ENSMUSG00000002341,ENSMUSG00000041577"
"GOTERM_CC_DIRECT","acrosomal vesicle","25","1885","118","14032","2.33e-2","1.47e-1","1.58","1.00e+0","1.31e-1","1.29e-2","ENSMUSG00000079055,ENSMUSG00000053025,ENSMUSG00000007207,ENSMUSG00000024524,ENSMUSG00000022783,ENSMUSG00000022622,ENSMUSG00000022602,ENSMUSG00000016493,ENSMUSG00000030249,ENSMUSG00000051343,ENSMUSG00000005672,ENSMUSG00000072770,ENSMUSG00000027505,ENSMUSG00000026679,ENSMUSG00000027867,ENSMUSG00000021983,ENSMUSG00000026018,ENSMUSG00000020435,ENSMUSG00000096146,ENSMUSG00000030638,ENSMUSG00000047021,ENSMUSG00000039202,ENSMUSG00000046192,ENSMUSG00000031840,ENSMUSG00000032259"
"GOTERM_CC_DIRECT","intercalated disc","14","1885","54","14032","2.40e-2","1.50e-1","1.93","1.00e+0","1.33e-1","1.03e-2","ENSMUSG00000054640,ENSMUSG00000007097,ENSMUSG00000026131,ENSMUSG00000019194,ENSMUSG00000064329,ENSMUSG00000069601,ENSMUSG00000096146,ENSMUSG00000061462,ENSMUSG00000053819,ENSMUSG00000054889,ENSMUSG00000050541,ENSMUSG00000050965,ENSMUSG00000075318,ENSMUSG00000011751"
"GOTERM_CC_DIRECT","calcium channel complex","7","1885","18","14032","2.56e-2","1.59e-1","2.89","1.00e+0","1.41e-1","6.42e-3","ENSMUSG00000021313,ENSMUSG00000057378,ENSMUSG00000021699,ENSMUSG00000027748,ENSMUSG00000042272,ENSMUSG00000030592,ENSMUSG00000041710"
