"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"GOTERM_BP_DIRECT","positive regulation of insulin-like growth factor receptor signaling pathway","3","853","8","13832","8.28e-2","1.00e+0","6.08","1.00e+0","9.85e-1","1.04e-2","ENSMUSG00000026185,ENSMUSG00000061048,ENSMUSG00000020053"
"GOTERM_BP_DIRECT","negative regulation of nitric oxide biosynthetic process","4","853","17","13832","8.31e-2","1.00e+0","3.82","1.00e+0","9.85e-1","1.79e-2","ENSMUSG00000001348,ENSMUSG00000017969,ENSMUSG00000041736,ENSMUSG00000006235"
"GOTERM_BP_DIRECT","positive regulation of fibroblast migration","4","853","17","13832","8.31e-2","1.00e+0","3.82","1.00e+0","9.85e-1","1.79e-2","ENSMUSG00000040152,ENSMUSG00000020689,ENSMUSG00000002603,ENSMUSG00000026674"
"GOTERM_BP_DIRECT","anterior/posterior axis specification","4","853","17","13832","8.31e-2","1.00e+0","3.82","1.00e+0","9.85e-1","1.79e-2","ENSMUSG00000028173,ENSMUSG00000055653,ENSMUSG00000021835,ENSMUSG00000024134"
"GOTERM_BP_DIRECT","positive regulation of neuron apoptotic process","10","853","87","13832","8.67e-2","1.00e+0","1.86","1.00e+0","9.85e-1","4.12e-2","ENSMUSG00000003849,ENSMUSG00000017861,ENSMUSG00000021359,ENSMUSG00000044254,ENSMUSG00000020307,ENSMUSG00000025927,ENSMUSG00000002104,ENSMUSG00000046949,ENSMUSG00000035873,ENSMUSG00000024521"
"GOTERM_BP_DIRECT","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","17","853","180","13832","8.91e-2","1.00e+0","1.53","1.00e+0","9.85e-1","5.26e-2","ENSMUSG00000032796,ENSMUSG00000058620,ENSMUSG00000026185,ENSMUSG00000020053,ENSMUSG00000026674,ENSMUSG00000024985,ENSMUSG00000020122,ENSMUSG00000040152,ENSMUSG00000050966,ENSMUSG00000002603,ENSMUSG00000047443,ENSMUSG00000014361,ENSMUSG00000020901,ENSMUSG00000035273,ENSMUSG00000032006,ENSMUSG00000054667,ENSMUSG00000032841"
"GOTERM_BP_DIRECT","oligodendrocyte development","5","853","28","13832","9.04e-2","1.00e+0","2.90","1.00e+0","9.85e-1","2.65e-2","ENSMUSG00000002603,ENSMUSG00000036098,ENSMUSG00000048001,ENSMUSG00000002633,ENSMUSG00000024985"
"GOTERM_BP_DIRECT","behavioral response to pain","5","853","28","13832","9.04e-2","1.00e+0","2.90","1.00e+0","9.85e-1","2.65e-2","ENSMUSG00000040152,ENSMUSG00000041736,ENSMUSG00000027071,ENSMUSG00000034115,ENSMUSG00000048070"
"GOTERM_BP_DIRECT","digestive tract development","5","853","28","13832","9.04e-2","1.00e+0","2.90","1.00e+0","9.85e-1","2.65e-2","ENSMUSG00000002603,ENSMUSG00000026043,ENSMUSG00000050199,ENSMUSG00000040310,ENSMUSG00000020542"
"GOTERM_BP_DIRECT","embryonic heart tube development","5","853","28","13832","9.04e-2","1.00e+0","2.90","1.00e+0","9.85e-1","2.65e-2","ENSMUSG00000025219,ENSMUSG00000050295,ENSMUSG00000057123,ENSMUSG00000079042,ENSMUSG00000046714"
"GOTERM_BP_DIRECT","response to estrogen","7","853","51","13832","9.19e-2","1.00e+0","2.23","1.00e+0","9.85e-1","3.59e-2","ENSMUSG00000031740,ENSMUSG00000021318,ENSMUSG00000027562,ENSMUSG00000027820,ENSMUSG00000051159,ENSMUSG00000070803,ENSMUSG00000070348"
"GOTERM_BP_DIRECT","positive regulation of angiogenesis","13","853","128","13832","9.59e-2","1.00e+0","1.65","1.00e+0","9.85e-1","5.21e-2","ENSMUSG00000031520,ENSMUSG00000061878,ENSMUSG00000024053,ENSMUSG00000017969,ENSMUSG00000029163,ENSMUSG00000029859,ENSMUSG00000079042,ENSMUSG00000023886,ENSMUSG00000040152,ENSMUSG00000000628,ENSMUSG00000020689,ENSMUSG00000035273,ENSMUSG00000056758"

